route,skills,confidence
"/subjects/math/calculus/integrals/integration-by-parts/","skill.calculus.textbook-lesson.integration-by-parts","medium-confidence-inferred"
"/subjects/math/calculus/integrals/integration-strategy/","skill.calculus.textbook-lesson.integral","medium-confidence-inferred"
"/subjects/math/calculus/integrals/left-right-midpoint-riemann-sums/","skill.calculus.textbook-lesson.integral","medium-confidence-inferred"
"/subjects/math/calculus/integrals/net-change-theorem/","skill.calculus.textbook-lesson.integral","medium-confidence-inferred"
"/subjects/math/calculus/integrals/numerical-integration/","skill.calculus.textbook-lesson.integral","medium-confidence-inferred"
"/subjects/math/calculus/integrals/partial-fractions/","skill.calculus.textbook-lesson.integral","medium-confidence-inferred"
"/subjects/math/calculus/integrals/partitions-and-sigma-notation/","skill.calculus.textbook-lesson.integral","medium-confidence-inferred"
"/subjects/math/calculus/integrals/practice-exam-a-answer-key/","skill.calculus.textbook-lesson.integral","medium-confidence-inferred"
"/subjects/math/calculus/integrals/practice-exam-a/","skill.calculus.textbook-lesson.integral","medium-confidence-inferred"
"/subjects/math/calculus/integrals/practice-exam-b-answer-key/","skill.calculus.textbook-lesson.integral","medium-confidence-inferred"
"/subjects/math/calculus/integrals/practice-exam-b/","skill.calculus.textbook-lesson.integral","medium-confidence-inferred"
"/subjects/math/calculus/integrals/properties-of-definite-integrals/","skill.calculus.textbook-lesson.integral","medium-confidence-inferred"
"/subjects/math/calculus/integrals/rates-to-total-change/","skill.calculus.textbook-lesson.integral","medium-confidence-inferred"
"/subjects/math/calculus/integrals/review/","skill.calculus.textbook-lesson.integral","medium-confidence-inferred"
"/subjects/math/calculus/integrals/riemann-sum-limit/","skill.calculus.textbook-lesson.limit","medium-confidence-inferred"
"/subjects/math/calculus/integrals/simpsons-rule/","skill.calculus.textbook-lesson.integral","medium-confidence-inferred"
"/subjects/math/calculus/integrals/substitution/","skill.calculus.textbook-lesson.chain-rule","medium-confidence-inferred"
"/subjects/math/calculus/integrals/trigonometric-integrals/","skill.calculus.textbook-lesson.integral","medium-confidence-inferred"
"/subjects/math/calculus/integrals/trigonometric-substitution/","skill.calculus.textbook-lesson.integral","medium-confidence-inferred"
"/subjects/math/calculus/integrals/variable-limits-and-chain-rule/","skill.calculus.textbook-lesson.chain-rule","medium-confidence-inferred"
"/subjects/math/calculus/integration-applications/arc-length/","skill.calculus.textbook-lesson.integral","medium-confidence-inferred"
"/subjects/math/calculus/integration-applications/area-between-curves/","skill.calculus.textbook-lesson.integral","medium-confidence-inferred"
"/subjects/math/calculus/integration-applications/average-value-of-a-function/","skill.calculus.method-guide.integral","medium-confidence-inferred"
"/subjects/math/calculus/integration-applications/choosing-a-volume-method/","skill.calculus.textbook-lesson.integral","medium-confidence-inferred"
"/subjects/math/calculus/integration-applications/common-errors/","skill.calculus.textbook-lesson.integral","medium-confidence-inferred"
"/subjects/math/calculus/integration-applications/cumulative-practice/","skill.calculus.textbook-lesson.integral","medium-confidence-inferred"
"/subjects/math/calculus/integration-applications/cylindrical-shells/","skill.calculus.textbook-lesson.integral","medium-confidence-inferred"
"/subjects/math/calculus/integration-applications/density-and-mass/","skill.calculus.textbook-lesson.integral","medium-confidence-inferred"
"/subjects/math/calculus/integration-applications/disks-and-washers/","skill.calculus.textbook-lesson.integral","medium-confidence-inferred"
"/subjects/math/calculus/integration-applications/fluid-pressure/","skill.calculus.textbook-lesson.integral","medium-confidence-inferred"
"/subjects/math/calculus/integration-applications/horizontal-slices/","skill.calculus.textbook-lesson.integral","medium-confidence-inferred"
"/subjects/math/calculus/integration-applications/marginal-quantities/","skill.calculus.textbook-lesson.integral","medium-confidence-inferred"
"/subjects/math/calculus/integration-applications/moments-and-center-of-mass/","skill.calculus.textbook-lesson.integral","medium-confidence-inferred"
"/subjects/math/calculus/integration-applications/physics-application-studio/","skill.calculus.textbook-lesson.integral","medium-confidence-inferred"
"/subjects/math/calculus/integration-applications/practice-exam-a-answer-key/","skill.calculus.textbook-lesson.integral","medium-confidence-inferred"
"/subjects/math/calculus/integration-applications/practice-exam-a/","skill.calculus.textbook-lesson.integral","medium-confidence-inferred"
"/subjects/math/calculus/integration-applications/practice-exam-b-answer-key/","skill.calculus.textbook-lesson.integral","medium-confidence-inferred"
"/subjects/math/calculus/integration-applications/practice-exam-b/","skill.calculus.textbook-lesson.integral","medium-confidence-inferred"
"/subjects/math/calculus/integration-applications/probability-density/","skill.calculus.textbook-lesson.integral","medium-confidence-inferred"
"/subjects/math/calculus/integration-applications/pumping-liquids/","skill.calculus.textbook-lesson.integral","medium-confidence-inferred"
"/subjects/math/calculus/integration-applications/review/","skill.calculus.textbook-lesson.integral","medium-confidence-inferred"
"/subjects/math/calculus/integration-applications/spring-work/","skill.calculus.textbook-lesson.integral","medium-confidence-inferred"
"/subjects/math/calculus/integration-applications/surface-area-of-revolution/","skill.calculus.textbook-lesson.integral","medium-confidence-inferred"
"/subjects/math/calculus/integration-applications/volumes-by-slicing/","skill.calculus.textbook-lesson.integral","medium-confidence-inferred"
"/subjects/math/calculus/integration-applications/washer-vs-shell/","skill.calculus.decision-guide.integral","medium-confidence-inferred"
"/subjects/math/calculus/integration-applications/work-and-fluid-force/","skill.calculus.decision-guide.integral","medium-confidence-inferred"
"/subjects/math/calculus/integration-applications/work-and-variable-force/","skill.calculus.textbook-lesson.integral","medium-confidence-inferred"
"/subjects/math/calculus/integration-techniques/","skill.calculus.quick-answer.integral","medium-confidence-inferred"
"/subjects/math/calculus/integration-techniques/improper-integrals/","skill.calculus.quick-answer.limit","medium-confidence-inferred"
"/subjects/math/calculus/integration-techniques/integration-by-parts-strategy/","skill.calculus.decision-guide.integration-by-parts","medium-confidence-inferred"
"/subjects/math/calculus/integration-techniques/partial-fractions/","skill.calculus.decision-guide.integral","medium-confidence-inferred"
"/subjects/math/calculus/integration-techniques/trigonometric-integrals/","skill.calculus.decision-guide.integral","medium-confidence-inferred"
"/subjects/math/calculus/integration-techniques/trigonometric-substitution/","skill.calculus.decision-guide.integral","medium-confidence-inferred"
"/subjects/math/calculus/integration-techniques/u-substitution/","skill.calculus.decision-guide.chain-rule","medium-confidence-inferred"
"/subjects/math/calculus/limits-continuity/continuity-at-a-point/","skill.calculus.method-guide.continuity","medium-confidence-inferred"
"/subjects/math/calculus/limits-continuity/evaluating-indeterminate-limits/","skill.calculus.quick-answer.continuity","medium-confidence-inferred"
"/subjects/math/calculus/limits-continuity/infinite-limits-and-asymptotes/","skill.calculus.method-guide.continuity","medium-confidence-inferred"
"/subjects/math/calculus/limits-continuity/limit-of-sin-x-over-x/","skill.calculus.quick-answer.continuity","medium-confidence-inferred"
"/subjects/math/calculus/limits-continuity/one-sided-limits-and-jump-discontinuities/","skill.calculus.method-guide.continuity","medium-confidence-inferred"
"/subjects/math/calculus/limits-continuity/squeeze-theorem/","skill.calculus.quick-answer.continuity","medium-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/","skill.calculus.decision-guide.continuity","medium-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/continuity/bisection-method/","skill.calculus.textbook-lesson.continuity","medium-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/continuity/continuity-at-a-point/","skill.calculus.textbook-lesson.continuity","medium-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/continuity/continuity-concept-quiz/","skill.calculus.textbook-lesson.continuity","medium-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/continuity/continuity-practice/","skill.calculus.textbook-lesson.continuity","medium-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/continuity/continuity-review/","skill.calculus.textbook-lesson.continuity","medium-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/continuity/continuous-functions/","skill.calculus.textbook-lesson.continuity","medium-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/continuity/intermediate-value-theorem/","skill.calculus.textbook-lesson.continuity","medium-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/continuity/intervals-endpoints/","skill.calculus.textbook-lesson.continuity","medium-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/continuity/piecewise-parameters/","skill.calculus.textbook-lesson.continuity","medium-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/continuity/repair-removable-discontinuity/","skill.calculus.textbook-lesson.continuity","medium-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/continuity/two-parameter-continuity/","skill.calculus.textbook-lesson.continuity","medium-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/continuity/types-of-discontinuity/","skill.calculus.textbook-lesson.continuity","medium-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/absolute-value-piecewise/","skill.calculus.textbook-lesson.continuity","medium-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/common-exam-errors/","skill.calculus.textbook-lesson.continuity","medium-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/complete-asymptote-analysis/","skill.calculus.textbook-lesson.continuity","medium-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/complex-fractions/","skill.calculus.textbook-lesson.continuity","medium-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/cosine-limits/","skill.calculus.decision-guide.continuity","medium-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/cumulative-practice/","skill.calculus.textbook-lesson.continuity","medium-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/direct-substitution/","skill.calculus.textbook-lesson.continuity","medium-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/disprove-limit-epsilon-delta/","skill.calculus.textbook-lesson.continuity","medium-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/epsilon-delta-concept-quiz/","skill.calculus.textbook-lesson.continuity","medium-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/epsilon-delta-graph/","skill.calculus.textbook-lesson.continuity","medium-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/epsilon-delta-introduction/","skill.calculus.textbook-lesson.continuity","medium-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/epsilon-delta-linear/","skill.calculus.textbook-lesson.continuity","medium-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/epsilon-delta-practice/","skill.calculus.textbook-lesson.continuity","medium-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/epsilon-delta-quadratic/","skill.calculus.textbook-lesson.continuity","medium-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/epsilon-delta-review/","skill.calculus.textbook-lesson.continuity","medium-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/factoring-limits/","skill.calculus.textbook-lesson.continuity","medium-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/finite-limit-decision-tree/","skill.calculus.textbook-lesson.continuity","medium-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/finite-limits-concept-quiz/","skill.calculus.textbook-lesson.continuity","medium-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/finite-limits-practice/","skill.calculus.textbook-lesson.continuity","medium-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/finite-limits-review/","skill.calculus.textbook-lesson.continuity","medium-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/formal-infinite-limits/","skill.calculus.textbook-lesson.continuity","medium-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/function-value-vs-limit/","skill.calculus.textbook-lesson.continuity","medium-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/infinite-behavior-concept-quiz/","skill.calculus.textbook-lesson.continuity","medium-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/infinite-behavior-practice/","skill.calculus.textbook-lesson.continuity","medium-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/infinite-behavior-review/","skill.calculus.textbook-lesson.continuity","medium-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/infinite-limits/","skill.calculus.decision-guide.continuity","medium-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/infinity-minus-infinity/","skill.calculus.textbook-lesson.continuity","medium-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/limit-at-a-hole/","skill.calculus.textbook-lesson.continuity","medium-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/limit-laws/","skill.calculus.textbook-lesson.continuity","medium-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/limits-at-infinity/","skill.calculus.textbook-lesson.continuity","medium-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/meaning-concept-quiz/","skill.calculus.textbook-lesson.continuity","medium-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/meaning-practice/","skill.calculus.textbook-lesson.continuity","medium-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/meaning-review/","skill.calculus.textbook-lesson.continuity","medium-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/notation-guide/","skill.calculus.textbook-lesson.continuity","medium-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/one-sided-limits/","skill.calculus.textbook-lesson.continuity","medium-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/practice-exam-a/","skill.calculus.textbook-lesson.continuity","medium-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/practice-exam-a/answer-key/","skill.calculus.textbook-lesson.continuity","medium-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/practice-exam-b/","skill.calculus.textbook-lesson.continuity","medium-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/practice-exam-b/answer-key/","skill.calculus.textbook-lesson.continuity","medium-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/prerequisite-diagnostic/","skill.calculus.textbook-lesson.continuity","medium-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/radicals-at-infinity/","skill.calculus.textbook-lesson.continuity","medium-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/ratio-of-sines/","skill.calculus.textbook-lesson.continuity","medium-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/rationalizing-radicals/","skill.calculus.textbook-lesson.continuity","medium-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/read-limits-from-graphs/","skill.calculus.textbook-lesson.continuity","medium-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/scaled-sine-tangent/","skill.calculus.textbook-lesson.continuity","medium-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/sin-x-over-x-proof/","skill.calculus.textbook-lesson.continuity","medium-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/sin-x-over-x/","skill.calculus.textbook-lesson.continuity","medium-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/slant-asymptotes/","skill.calculus.textbook-lesson.continuity","medium-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/squeeze-theorem/","skill.calculus.textbook-lesson.continuity","medium-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/trig-limit-decision-guide/","skill.calculus.decision-guide.continuity","medium-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/trig-limits-concept-quiz/","skill.calculus.decision-guide.continuity","medium-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/trig-limits-practice/","skill.calculus.decision-guide.continuity","medium-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/trig-limits-review/","skill.calculus.decision-guide.continuity","medium-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/unit-review/","skill.calculus.textbook-lesson.continuity","medium-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/vertical-asymptotes/","skill.calculus.textbook-lesson.continuity","medium-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/what-a-limit-means/","skill.calculus.textbook-lesson.continuity","medium-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/when-a-limit-does-not-exist/","skill.calculus.textbook-lesson.continuity","medium-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/why-limits-matter/","skill.calculus.textbook-lesson.continuity","medium-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/zero-over-zero/","skill.calculus.textbook-lesson.continuity","medium-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/study/correct-practice-test/","skill.calculus.textbook-lesson.continuity","medium-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/algebra-with-power-series/","skill.calculus.textbook-lesson.taylor-series","medium-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/alternating-series-approximation/","skill.calculus.textbook-lesson.taylor-series","medium-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/binomial-series/","skill.calculus.textbook-lesson.taylor-series","medium-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/building-new-series/","skill.calculus.textbook-lesson.taylor-series","medium-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/common-errors/","skill.calculus.textbook-lesson.taylor-series","medium-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/concept-quiz/","skill.calculus.textbook-lesson.taylor-series","medium-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/differentiating-and-integrating-power-series/","skill.calculus.textbook-lesson.taylor-series","medium-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/endpoint-testing/","skill.calculus.textbook-lesson.taylor-series","medium-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/geometric-series-library/","skill.calculus.textbook-lesson.geometric-series","medium-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/logarithm-and-arctangent-series/","skill.calculus.textbook-lesson.taylor-series","medium-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/maclaurin-series/","skill.calculus.textbook-lesson.taylor-series","medium-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/mixed-practice/","skill.calculus.textbook-lesson.taylor-series","medium-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/power-series-as-functions/","skill.calculus.textbook-lesson.taylor-series","medium-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/power-series-review/","skill.calculus.textbook-lesson.taylor-series","medium-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/practice-exam-a-answer-key/","skill.calculus.textbook-lesson.taylor-series","medium-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/practice-exam-a/","skill.calculus.textbook-lesson.taylor-series","medium-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/practice-exam-b-answer-key/","skill.calculus.textbook-lesson.taylor-series","medium-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/practice-exam-b/","skill.calculus.textbook-lesson.taylor-series","medium-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/radius-and-interval-of-convergence/","skill.calculus.textbook-lesson.taylor-series","medium-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/ratio-test-for-power-series/","skill.calculus.textbook-lesson.taylor-series","medium-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/reference-sheet/","skill.calculus.textbook-lesson.taylor-series","medium-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/series-for-definite-integrals/","skill.calculus.textbook-lesson.taylor-series","medium-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/series-solutions-preview/","skill.calculus.textbook-lesson.taylor-series","medium-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/small-angle-physics/","skill.calculus.textbook-lesson.taylor-series","medium-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/standard-maclaurin-series/","skill.calculus.textbook-lesson.taylor-series","medium-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/taylor-polynomials/","skill.calculus.textbook-lesson.taylor-series","medium-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/taylor-remainder-theorem/","skill.calculus.textbook-lesson.taylor-series","medium-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/taylor-series-centered-at-a/","skill.calculus.textbook-lesson.taylor-series","medium-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/taylor-series-review/","skill.calculus.textbook-lesson.taylor-series","medium-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/uniform-convergence-preview/","skill.calculus.textbook-lesson.taylor-series","medium-confidence-inferred"
"/subjects/math/calculus/practice-exams/calculus-1-final/","skill.calculus.practice-exam.calculus-1-final","medium-confidence-inferred"
"/subjects/math/calculus/practice-exams/calculus-2-final/","skill.calculus.practice-exam.calculus-2-final","medium-confidence-inferred"
"/subjects/math/calculus/sequences-and-series/absolute-and-conditional-convergence/","skill.calculus.textbook-lesson.sequence","medium-confidence-inferred"
"/subjects/math/calculus/sequences-and-series/alternating-series-error/","skill.calculus.textbook-lesson.sequence","medium-confidence-inferred"
"/subjects/math/calculus/sequences-and-series/alternating-series-test/","skill.calculus.textbook-lesson.sequence","medium-confidence-inferred"
"/subjects/math/calculus/sequences-and-series/cauchy-criterion-preview/","skill.calculus.textbook-lesson.sequence","medium-confidence-inferred"
"/subjects/math/calculus/sequences-and-series/choosing-a-convergence-test/","skill.calculus.textbook-lesson.convergence-test","medium-confidence-inferred"
"/subjects/math/calculus/sequences-and-series/common-errors/","skill.calculus.textbook-lesson.sequence","medium-confidence-inferred"
"/subjects/math/calculus/sequences-and-series/concept-quiz/","skill.calculus.textbook-lesson.sequence","medium-confidence-inferred"
"/subjects/math/calculus/sequences-and-series/convergence-tests-review/","skill.calculus.textbook-lesson.convergence-test","medium-confidence-inferred"
"/subjects/math/calculus/sequences-and-series/direct-comparison-test/","skill.calculus.textbook-lesson.sequence","medium-confidence-inferred"
"/subjects/math/calculus/sequences-and-series/explicit-and-recursive-sequences/","skill.calculus.textbook-lesson.sequence","medium-confidence-inferred"
"/subjects/math/calculus/sequences-and-series/geometric-series/","skill.calculus.textbook-lesson.geometric-series","medium-confidence-inferred"
"/subjects/math/calculus/sequences-and-series/harmonic-and-p-series/","skill.calculus.textbook-lesson.harmonic-series","medium-confidence-inferred"
"/subjects/math/calculus/sequences-and-series/infinite-series-and-partial-sums/","skill.calculus.textbook-lesson.sequence","medium-confidence-inferred"
"/subjects/math/calculus/sequences-and-series/integral-test-remainder-estimates/","skill.calculus.textbook-lesson.integral","medium-confidence-inferred"
"/subjects/math/calculus/sequences-and-series/integral-test/","skill.calculus.textbook-lesson.integral","medium-confidence-inferred"
"/subjects/math/calculus/sequences-and-series/limit-comparison-test/","skill.calculus.textbook-lesson.limit","medium-confidence-inferred"
"/subjects/math/calculus/sequences-and-series/limits-of-sequences/","skill.calculus.textbook-lesson.limit","medium-confidence-inferred"
"/subjects/math/calculus/sequences-and-series/monotone-and-bounded-sequences/","skill.calculus.textbook-lesson.sequence","medium-confidence-inferred"
"/subjects/math/calculus/sequences-and-series/nth-term-divergence-test/","skill.calculus.textbook-lesson.sequence","medium-confidence-inferred"
"/subjects/math/calculus/sequences-and-series/practice-exam-a-answer-key/","skill.calculus.textbook-lesson.sequence","medium-confidence-inferred"
"/subjects/math/calculus/sequences-and-series/practice-exam-a/","skill.calculus.textbook-lesson.sequence","medium-confidence-inferred"
"/subjects/math/calculus/sequences-and-series/practice-exam-b-answer-key/","skill.calculus.textbook-lesson.sequence","medium-confidence-inferred"
"/subjects/math/calculus/sequences-and-series/practice-exam-b/","skill.calculus.textbook-lesson.sequence","medium-confidence-inferred"
"/subjects/math/calculus/sequences-and-series/prerequisite-diagnostic/","skill.calculus.textbook-lesson.sequence","medium-confidence-inferred"
"/subjects/math/calculus/sequences-and-series/ratio-test/","skill.calculus.textbook-lesson.sequence","medium-confidence-inferred"
"/subjects/math/calculus/sequences-and-series/reference-sheet/","skill.calculus.textbook-lesson.sequence","medium-confidence-inferred"
"/subjects/math/calculus/sequences-and-series/root-test/","skill.calculus.textbook-lesson.sequence","medium-confidence-inferred"
"/subjects/math/calculus/sequences-and-series/sequence-limit-laws/","skill.calculus.textbook-lesson.limit","medium-confidence-inferred"
"/subjects/math/calculus/sequences-and-series/sequence-review/","skill.calculus.textbook-lesson.sequence","medium-confidence-inferred"
"/subjects/math/calculus/sequences-and-series/sequences-as-functions/","skill.calculus.textbook-lesson.sequence","medium-confidence-inferred"
"/subjects/math/calculus/sequences-and-series/squeeze-theorem-for-sequences/","skill.calculus.textbook-lesson.sequence","medium-confidence-inferred"
"/subjects/math/calculus/sequences-and-series/telescoping-series/","skill.calculus.textbook-lesson.sequence","medium-confidence-inferred"
"/subjects/math/calculus/sequences-and-series/test-selection-practice/","skill.calculus.textbook-lesson.sequence","medium-confidence-inferred"
"/subjects/math/calculus/sequences-series/harmonic-series-diverges/","skill.calculus.quick-answer.harmonic-series","medium-confidence-inferred"
"/subjects/math/calculus/sequences-series/ratio-test-vs-root-test/","skill.calculus.decision-guide.sequence","medium-confidence-inferred"
"/subjects/math/calculus/visuals/convergence-tests-flowchart/","skill.calculus.visual-guide.convergence-test","medium-confidence-inferred"
"/subjects/math/calculus/visuals/derivative-rules-map/","skill.calculus.visual-guide.derivative","medium-confidence-inferred"
"/subjects/math/calculus/visuals/riemann-sum-progression/","skill.calculus.visual-guide.integral","medium-confidence-inferred"
"/subjects/math/calculus/visuals/taylor-approximation-visual/","skill.calculus.visual-guide.taylor-series","medium-confidence-inferred"
"/subjects/math/calculus/worked-problems/absolute-versus-conditional-convergence/","skill.calculus.worked-problem.absolute-versus-conditional-convergence","medium-confidence-inferred"
"/subjects/math/calculus/worked-problems/alternating-series-test-example/","skill.calculus.worked-problem.series","medium-confidence-inferred"
"/subjects/math/calculus/worked-problems/basic-chain-rule/","skill.calculus.worked-problem.chain-rule","medium-confidence-inferred"
"/subjects/math/calculus/worked-problems/fencing-optimization/","skill.calculus.worked-problem.optimization","medium-confidence-inferred"
"/subjects/math/calculus/worked-problems/finite-geometric-sum/","skill.calculus.worked-problem.finite-geometric-sum","medium-confidence-inferred"
"/subjects/math/calculus/worked-problems/fundamental-theorem-derivative/","skill.calculus.worked-problem.derivative","medium-confidence-inferred"
"/subjects/math/calculus/worked-problems/infinite-geometric-sum/","skill.calculus.worked-problem.infinite-geometric-sum","medium-confidence-inferred"
"/subjects/math/calculus/worked-problems/integration-by-parts-log-x/","skill.calculus.worked-problem.integration-by-parts","medium-confidence-inferred"
"/subjects/math/calculus/worked-problems/integration-by-parts-x-e-x/","skill.calculus.worked-problem.integration-by-parts","medium-confidence-inferred"
"/subjects/math/calculus/worked-problems/interval-of-convergence-example/","skill.calculus.worked-problem.interval-of-convergence-example","medium-confidence-inferred"
"/subjects/math/calculus/worked-problems/limit-by-factoring/","skill.calculus.worked-problem.limit","medium-confidence-inferred"
"/subjects/math/calculus/worked-problems/limit-by-rationalization/","skill.calculus.worked-problem.limit","medium-confidence-inferred"
"/subjects/math/calculus/worked-problems/limit-comparison-example/","skill.calculus.worked-problem.limit","medium-confidence-inferred"
"/subjects/math/calculus/worked-problems/nested-chain-rule/","skill.calculus.worked-problem.chain-rule","medium-confidence-inferred"
"/subjects/math/calculus/worked-problems/one-sided-piecewise-limit/","skill.calculus.worked-problem.limit","medium-confidence-inferred"
"/subjects/math/calculus/worked-problems/open-top-box-optimization/","skill.calculus.worked-problem.optimization","medium-confidence-inferred"
"/subjects/math/calculus/worked-problems/product-plus-chain-rule/","skill.calculus.worked-problem.chain-rule","medium-confidence-inferred"
"/subjects/math/calculus/worked-problems/quotient-plus-chain-rule/","skill.calculus.worked-problem.chain-rule","medium-confidence-inferred"
