path,pageType,status,contentType,canonical,robots,title,metaDescription,h1Count,mainCount,imageCount,missingAltCount,textLength,textFingerprint,mainTextLength,mainTextFingerprint
"/subjects/math/calculus/derivative-applications/why-linear-approximation-works/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/why-linear-approximation-works/","index, follow","Why a Tangent Line Can Approximate a Curve | Unit 2B | Better Grades","Learn why a tangent line can approximate a curve with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2B: Applications of Derivatives.","2","2","2","0","10382","5d5317c1a7e50a3d3360346cae96f0ba7e9963bec62e06809e19165441907a24","2916","658326db52d381377fde8c8e7980e741f99c84a53677dc6be2a7922f78346830"
"/subjects/math/calculus/derivative-applications/linearization-practice/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/linearization-practice/","index, follow","Using Linearization | Unit 2B | Better Grades","Learn using linearization with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2B: Applications of Derivatives.","2","2","0","0","10704","55f3f2dd7b7ec0099de875984c8e8596caabae58cc9e13eb213d16ce589bc060","3128","1b49e3ed4b5325aa92b66d90e461bdb157a0e9242da73910bcb33e29680e9ddf"
"/subjects/math/calculus/derivative-applications/differentials/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/differentials/","index, follow","Differentials | Unit 2B | Better Grades","Learn differentials with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2B: Applications of Derivatives.","2","2","2","0","11931","ceb462b9533efbd9f4e0ccb47a3185adf4633ac04878edb727ef9fb9ae0226fc","3510","4fa4d5ce4d03665402efe9c15cb62c451a9a598a3dd01f79c1d0d5e11e05dacf"
"/subjects/math/calculus/derivative-applications/error-estimation/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/error-estimation/","index, follow","Error Estimation with Differentials | Unit 2B | Better Grades","Learn error estimation with differentials with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2B: Applications of Derivatives.","2","2","0","0","12258","1819618ed8be04edb57e663b3e8abad653f8fe6c1a24b3314bcd52ab53f7fc3e","3736","6aaf5ffcfc717c7090d95bc0f25d2de439bb3d7375211bd7e28e5b97f0de3cc3"
"/subjects/math/calculus/derivative-applications/newtons-method/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/newtons-method/","index, follow","Newton's Method | Unit 2B | Better Grades","Learn newton's method with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2B: Applications of Derivatives.","2","2","4","0","16419","f891f980ccc591de75d0111b4ad34bc8728baca2db6ce2dddbca73f9797ff502","4891","15d51bf981b924ba1228daaf2651ec36a3669980cdd13ae7fc5c71881cde0032"
"/subjects/math/calculus/derivative-applications/approximation-review/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/approximation-review/","index, follow","Approximation and Newton's Method Review | Unit 2B | Better Grades","Review approximation and newton's method review with mixed practice and links back to the exact lessons behind each skill. Part of Calculus I Unit 2B: Applications of Derivatives.","2","2","0","0","7969","427d7e49cdade02dc8b38c864c72c9b27006c51abb51f45c57db7f6f0f6dba6f","1815","b90b8e9bb4b9420e98d56d6725ef41cf400f425b09ef086e74b2886bb794c6d6"
"/subjects/math/calculus/derivative-applications/approximation-concept-quiz/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/approximation-concept-quiz/","index, follow","Approximation Concept Quiz | Unit 2B | Better Grades","Test conceptual understanding of approximation concept quiz with a short self-check and model responses. Part of Calculus I Unit 2B: Applications of Derivatives.","2","2","0","0","7636","96bd2fbc035e11bffaedd2941c0a88e1b1930281a706e051c05c71c7f4d88e90","1101","439533ce62698d2e76a742698bd71a0eee2b10656762021b53bf063253416ae2"
"/subjects/math/calculus/derivative-applications/related-rates-workflow/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/related-rates-workflow/","index, follow","Related Rates Workflow | Unit 2B | Better Grades","Learn related rates workflow with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2B: Applications of Derivatives.","2","2","2","0","15269","d44af26aeb06ea54ce6d0c7de4a747efb1b80b812f09e7dc1cbe742a2fa9fe24","4984","203fc3ecbb2e916ee342c712b43a670b942273092e1402fc730b577ee15d5eec"
"/subjects/math/calculus/derivative-applications/why-related-rates-feel-hard/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/why-related-rates-feel-hard/","index, follow","Why Related-Rates Problems Feel Hard | Unit 2B | Better Grades","Learn why related-rates problems feel hard with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2B: Applications of Derivatives.","2","2","0","0","9748","d330aebd369d87fc585f381a487dff1e6869f380c308902b70809b57d6ae5e36","2863","ebbb94b901956bad859f4bd4adeb9fc3799dfbc75bd72a4a8f4e0562d35f9e0d"
"/subjects/math/calculus/derivative-applications/related-rates-pythagorean/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/related-rates-pythagorean/","index, follow","Pythagorean Related Rates | Unit 2B | Better Grades","Learn pythagorean related rates with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2B: Applications of Derivatives.","2","2","2","0","13358","a459179a40863a64ad5b58e22306fc7ef534413f758cc3940642bde4e2156e66","4075","490da0e67c76d76f6d1459533c4974a9bf4c0c92a1e64c41527c6338e8137ef9"
"/subjects/math/calculus/derivative-applications/related-rates-volume/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/related-rates-volume/","index, follow","Volume and Filling Problems | Unit 2B | Better Grades","Learn volume and filling problems with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2B: Applications of Derivatives.","2","2","2","0","11635","2045cab75198867413d691bfe8bed1a2d50aaf827e8e5fc899d37b66aaac4835","3524","0de4c80f1182a596bb8291ce237e668176dd5c1e7f3cb1838a07415740ee0fe6"
"/subjects/math/calculus/derivative-applications/related-rates-shadows/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/related-rates-shadows/","index, follow","Shadows and Similar Triangles | Unit 2B | Better Grades","Learn shadows and similar triangles with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2B: Applications of Derivatives.","2","2","2","0","10957","f0644ff6727dfd557ae501fb83637e7c9770dc970cb0bfc61d59d3367319898e","3262","dbfedaae457f413ad7e887cfd9646c8f11f00a8a03043767f90c796a4590f6bf"
"/subjects/math/calculus/derivative-applications/related-rates-angle/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/related-rates-angle/","index, follow","Changing Angles | Unit 2B | Better Grades","Learn changing angles with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2B: Applications of Derivatives.","2","2","2","0","12404","8432b4242b60bd05362895547ebff82d620978b057790b37c3e826ce54ab0e27","3716","54e1bae0a284f597f442799a8d29e991caae6732f2d5a22e3b51d86ba0d94b80"
"/subjects/math/calculus/derivative-applications/related-rates-mixed/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/related-rates-mixed/","index, follow","Mixed Related-Rates Problems | Unit 2B | Better Grades","Learn mixed related-rates problems with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2B: Applications of Derivatives.","2","2","0","0","11264","6b2929c22599edcfde0eb0deabb38f208cf5bf9b439affc72928d684da6abb06","3522","9e362243eed9de56ed091075449d51924d9557a79f39f2e00dfa2f03577ca5dc"
"/subjects/math/calculus/derivative-applications/related-rates-review/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/related-rates-review/","index, follow","Related Rates Review | Unit 2B | Better Grades","Review related rates review with mixed practice and links back to the exact lessons behind each skill. Part of Calculus I Unit 2B: Applications of Derivatives.","2","2","0","0","7517","d8a49d7f4757df5e7e8bffff7c004439c0c481408beee7f6383e2ceda333b6de","1716","e9a6875364c4ab9539a88cce0aa351de737f019fb4cc4110b0b4544ae921b7c1"
"/subjects/math/calculus/derivative-applications/related-rates-concept-quiz/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/related-rates-concept-quiz/","index, follow","Related Rates Concept Quiz | Unit 2B | Better Grades","Test conceptual understanding of related rates concept quiz with a short self-check and model responses. Part of Calculus I Unit 2B: Applications of Derivatives.","2","2","0","0","7963","4713a5ebaf5077a1baf07a219f13b47526f304cc8145930b435a508438d9886f","1271","f5a761c528709433959bfab17b9db66965f7fddf7c6eea36f3cf9543247c1825"
"/subjects/math/calculus/derivative-applications/extrema-and-critical-numbers/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/extrema-and-critical-numbers/","index, follow","Extrema and Critical Numbers | Unit 2B | Better Grades","Learn extrema and critical numbers with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2B: Applications of Derivatives.","2","2","2","0","12912","39ea5326b6945b32a1af99e43f70ee64d411ef0944db8d43c2780f968860649c","4033","08fcb78911d06fac238c3365d87a87ce6d1cf3dc37fc987ef98cceac071bff6d"
"/subjects/math/calculus/derivative-applications/graph-analysis-story/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/graph-analysis-story/","index, follow","Graph Analysis as a Coherent Story | Unit 2B | Better Grades","Learn graph analysis as a coherent story with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2B: Applications of Derivatives.","2","2","0","0","8824","fb2d133a9d26c898639e1fd1aa135865f6a92b8e8f029a26f2f9084ce7a56294","2390","681580d42f2792bfc9ebe1be73b1734064532625ed17003fee30cf2c9840a065"
"/subjects/math/calculus/derivative-applications/closed-interval-method/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/closed-interval-method/","index, follow","The Closed Interval Method | Unit 2B | Better Grades","Learn the closed interval method with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2B: Applications of Derivatives.","2","2","0","0","9817","72037f0bb0ac7575ee6a4446d51f03d27dea61e30b2b7f912e68b792bb8c81c0","2872","87ef573874e4c2a32dcba0d8e1a8f9c822e66de08ed4cbf83e9c948d7b62c2b5"
"/subjects/math/calculus/derivative-applications/rolles-theorem/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/rolles-theorem/","index, follow","Rolle's Theorem | Unit 2B | Better Grades","Learn rolle's theorem with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2B: Applications of Derivatives.","2","2","0","0","9733","4b45487ef442af1897749b5511280e7097e1ebe60f7b0007801c3b19570733e3","2830","e3e56a81b7eeca940d7e14c198cad17824b8bb0b22d4ebd15ce89fbb9ebda849"
"/subjects/math/calculus/derivative-applications/mean-value-theorem/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/mean-value-theorem/","index, follow","The Mean Value Theorem | Unit 2B | Better Grades","Learn the mean value theorem with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2B: Applications of Derivatives.","2","2","2","0","14772","42af0cdcbc1ea8b8a2b97cc3257bed1d43155b8fd7802844b4a3ff4e09e4f415","4381","9e21dcb936f9e18fb19d0b6a2e18b18e729f1db5c81ae1775aa4b2ff5660e0fb"
"/subjects/math/calculus/derivative-applications/increasing-decreasing/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/increasing-decreasing/","index, follow","Increasing and Decreasing Intervals | Unit 2B | Better Grades","Learn increasing and decreasing intervals with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2B: Applications of Derivatives.","2","2","0","0","9636","7af1860c32568ea61296e576e880fbeadeb0afef2d41cce988d0f8da60f17263","2690","02580e4b867fae0b84e40acdea0889df7df32c29b932107d336f16976a88b754"
"/subjects/math/calculus/derivative-applications/first-derivative-test/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/first-derivative-test/","index, follow","The First Derivative Test | Unit 2B | Better Grades","Learn the first derivative test with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2B: Applications of Derivatives.","2","2","2","0","12682","c668521565a393a659f43d44e2948367e685a60c7c34ece0594e87c049fe0701","3795","cd238b659adca5fc26e959f36c61c7dc00d9de370df96941cc3d7b3c6412e964"
"/subjects/math/calculus/derivative-applications/concavity/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/concavity/","index, follow","Concavity and Inflection Points | Unit 2B | Better Grades","Learn concavity and inflection points with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2B: Applications of Derivatives.","2","2","2","0","13150","1dfc94f83dc1de305a4b523c1203992f3b48d0b8e7fbf6843ce91c4c5b8a0336","4035","f2a1d31a5e647102a70b651af84489ccfea44b64a29741a2626e80b32dcc68d0"
"/subjects/math/calculus/derivative-applications/second-derivative-test/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/second-derivative-test/","index, follow","The Second Derivative Test | Unit 2B | Better Grades","Learn the second derivative test with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2B: Applications of Derivatives.","2","2","0","0","9280","5ee029733568957dea014cc6954e22e308d3fd2023e0ea0abca31afa40fff467","2522","c1d6bbe6c987f182de487007c487cc4e04d8008ca019a3b1a7b88686d6f3136f"
"/subjects/math/calculus/derivative-applications/curve-sketching/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/curve-sketching/","index, follow","Complete Curve Sketching | Unit 2B | Better Grades","Learn complete curve sketching with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2B: Applications of Derivatives.","2","2","4","0","13536","93a5110018740084032fc94fa53295b1a6d86ffd6c7be7f97c208546ffc706dd","4221","f0568109560dafab308bc2d03732a2927452f0d1f976f87c9fed5d7674b370c3"
"/subjects/math/calculus/derivative-applications/theorems-shape-review/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/theorems-shape-review/","index, follow","Derivative Theorems and Shape Review | Unit 2B | Better Grades","Review derivative theorems and shape review with mixed practice and links back to the exact lessons behind each skill. Part of Calculus I Unit 2B: Applications of Derivatives.","2","2","0","0","8548","fff29a7ecae875d0067078d8b037f46fd6afc5fc9819ec2b4780750630e953d3","2086","fa8e393e909d8791ef0a1ff422b5f12d4d66cf6c932b37efc36e939487127943"
"/subjects/math/calculus/derivative-applications/theorems-shape-concept-quiz/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/theorems-shape-concept-quiz/","index, follow","Derivative Theorems and Shape Concept Quiz | Unit 2B | Better Grades","Test conceptual understanding of derivative theorems and shape concept quiz with a short self-check and model responses. Part of Calculus I Unit 2B: Applications of Derivatives.","2","2","0","0","7960","74011552a231533e9eea6016317171a8999d893c290948c54db4cb827b398418","1235","014cbcaed6713cc4cb88eced84937f3afe6c3d74981ba9e86982a78ccb913805"
"/subjects/math/calculus/derivative-applications/optimization-modeling/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/optimization-modeling/","index, follow","Optimization Modeling | Unit 2B | Better Grades","Learn optimization modeling with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2B: Applications of Derivatives.","2","2","2","0","14594","e76e520e9d3c05fbcb8c3044cf80672adae0a371a00d977579770f9965baeea8","4772","7fd9e3f70822211ebc8c555aefa21f8d82505746807999bb76c8e29bcda10e4c"
"/subjects/math/calculus/derivative-applications/anatomy-of-optimization/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/anatomy-of-optimization/","index, follow","The Anatomy of an Optimization Problem | Unit 2B | Better Grades","Learn the anatomy of an optimization problem with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2B: Applications of Derivatives.","2","2","0","0","9953","3579f06dda7b1e98d060b27daf88a09ec1b308d0f8269abee48a75f93f398ff7","2887","4eb5786a36c497d0ba720fa01f3ed24006b92271aa5425c75c510277735a6d52"
"/subjects/math/calculus/derivative-applications/optimization-closed-interval/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/optimization-closed-interval/","index, follow","Closed-Interval Optimization | Unit 2B | Better Grades","Learn closed-interval optimization with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2B: Applications of Derivatives.","2","2","0","0","10724","fb99a03535c01a8c39a80327b782def16ab74a6b75cda03d89de114210c39d68","3285","c59a484dc4d8e247b126c9d43111d42958aa8630717d26f3df55dfbf232bfd98"
"/subjects/math/calculus/derivative-applications/optimization-geometry/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/optimization-geometry/","index, follow","Geometric Optimization | Unit 2B | Better Grades","Learn geometric optimization with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2B: Applications of Derivatives.","2","2","2","0","12075","0ae9a4afd04ce5574dd2a8a6e9d1b01e04c00bc432e08facbf40668c2341e4aa","3735","6a696326fcb2713d42b5dd5c6a3ebb953a5aef5967bfcc132520920b622a0d9e"
"/subjects/math/calculus/derivative-applications/optimization-business-science/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/optimization-business-science/","index, follow","Business and Scientific Optimization | Unit 2B | Better Grades","Learn business and scientific optimization with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2B: Applications of Derivatives.","2","2","2","0","13310","c574ab829032d8f63ce74739d26f5676d54ffe5f488431e546dbdcb71d430c93","4159","d5456a9d47d37263896efeb53a99bc6e075aa022ccc0c738c1e43e3018cc6747"
"/subjects/math/calculus/derivative-applications/optimization-review/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/optimization-review/","index, follow","Optimization Review | Unit 2B | Better Grades","Review optimization review with mixed practice and links back to the exact lessons behind each skill. Part of Calculus I Unit 2B: Applications of Derivatives.","2","2","0","0","8537","a1fddde5cbac456bfa37afe689499784bade7255f75f1feddc9a34b2dd28602f","2161","2e5ef6871fb01aa3d61b0c943257f50be53bf6083482a1f3ab2aafb309b2ca55"
"/subjects/math/calculus/derivative-applications/optimization-concept-quiz/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/optimization-concept-quiz/","index, follow","Optimization Concept Quiz | Unit 2B | Better Grades","Test conceptual understanding of optimization concept quiz with a short self-check and model responses. Part of Calculus I Unit 2B: Applications of Derivatives.","2","2","0","0","7942","e76e0be1605667d62be2a0423480b5393a25ec5cb0f7c9f817f0d2f316f497b6","1230","cc0fa32635ea07ee28eb57099432d8827bce071c7b756dff99d7e04b3526773d"
"/subjects/math/calculus/derivative-applications/lhopital-rule/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/lhopital-rule/","index, follow","L'Hopital's Rule | Unit 2B | Better Grades","Learn l'hopital's rule with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2B: Applications of Derivatives.","2","2","2","0","13457","949dc938fd4df71ac2a84f3c986256d03790ab7b73d72a2ecf4af43f2729e5af","4258","87d07d9bebb6646af04b3dbaa0b3451d97879844bf38865379f72f1f27e0ce5b"
"/subjects/math/calculus/derivative-applications/lhopital-is-not-cancellation/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/lhopital-is-not-cancellation/","index, follow","L'Hopital's Rule Is Not Quotient Cancellation | Unit 2B | Better Grades","Learn l'hopital's rule is not quotient cancellation with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2B: Applications of Derivatives.","2","2","0","0","9548","9ee0ad59fa9f8255c7b2b8a92fb1d75dcbb8e5985bbdd74052d41bdc1e3cb1f7","2699","204175f48fe402015950f6eec05a6a6ece5426845d85e1bd0c6260de4e8e86cc"
"/subjects/math/calculus/derivative-applications/lhopital-zero-over-zero/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/lhopital-zero-over-zero/","index, follow","L'Hopital's Rule for 0/0 | Unit 2B | Better Grades","Learn l'hopital's rule for 0/0 with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2B: Applications of Derivatives.","2","2","0","0","10070","ade655def574217c0d1edfa6abd34da75dc1d0b4490d74f54a43f4d628039cc3","2778","50902f2507972f5d49501a1e75d69783ee4d572bc8b077e5425cc165c8c2b75a"
"/subjects/math/calculus/derivative-applications/lhopital-infinity-over-infinity/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/lhopital-infinity-over-infinity/","index, follow","L'Hopital's Rule for infinity/infinity | Unit 2B | Better Grades","Learn l'hopital's rule for infinity/infinity with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2B: Applications of Derivatives.","2","2","0","0","10158","63123fba92152139efea082a83cfece52b38b47cd92250b16a673279789c2641","2952","cd0b9cc3c4da38ea2038a72f8e07b1f5fef209c4b1dff0961e3a26f9ab175b9c"
"/subjects/math/calculus/derivative-applications/repeated-lhopital/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/repeated-lhopital/","index, follow","Repeated L'Hopital Applications | Unit 2B | Better Grades","Learn repeated l'hopital applications with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2B: Applications of Derivatives.","2","2","0","0","9320","02c92a8f466dd57b0187e5f0b4500b962b125772adaf8fe0e6cf9250074d1515","2621","060f0a50a238b04cedb3c4995c88cf3b747f11d04df758346529f909f2e9b85e"
"/subjects/math/calculus/derivative-applications/other-indeterminate-forms/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/other-indeterminate-forms/","index, follow","Products, Differences, and Powers | Unit 2B | Better Grades","Learn products, differences, and powers with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2B: Applications of Derivatives.","2","2","2","0","12736","c95ed4d46f846f1c8a2a1e79617447fc74bd21d5e1b65df486aae8d120d72aa3","3920","2c111e0ab5ea9553a3e07626f66a6fd013621eaccfeccfc70234c406b3483db5"
"/subjects/math/calculus/derivative-applications/when-not-lhopital/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/when-not-lhopital/","index, follow","When Not to Use L'Hopital's Rule | Unit 2B | Better Grades","Learn when not to use l'hopital's rule with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2B: Applications of Derivatives.","2","2","0","0","10018","0dc8f009af73a78b4d5bdb03ef805314697446c110b4691f5ea8923319feae83","2952","e86872611bfcbf5cff9819a3d7279519ed6ab0b748759b25b218556c51dbe335"
"/subjects/math/calculus/derivative-applications/lhopital-review/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/lhopital-review/","index, follow","L'Hopital's Rule Review | Unit 2B | Better Grades","Review l'hopital's rule review with mixed practice and links back to the exact lessons behind each skill. Part of Calculus I Unit 2B: Applications of Derivatives.","2","2","0","0","8181","3f1c9d68200872abc7ecb6529a75a90b3f61028d14a8bf81949f72d34fa6aa36","1897","cdf756db197882f93249e49a63b334d3d4f46651cbbe461eafb2a5f7908711f4"
"/subjects/math/calculus/derivative-applications/lhopital-concept-quiz/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/lhopital-concept-quiz/","index, follow","L'Hopital Concept Quiz | Unit 2B | Better Grades","Test conceptual understanding of l'hopital concept quiz with a short self-check and model responses. Part of Calculus I Unit 2B: Applications of Derivatives.","2","2","0","0","7667","cacfc59d86edb2b14811258de5cacc3d2f9e2d177fcba8ea13c58936efd35de1","1134","5c5fb2186d904680d53a8ff19f2c66abe0529598c089c5d19ea850485737b0e1"
"/subjects/math/calculus/derivative-applications/modeling-studio/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/modeling-studio/","index, follow","Derivative Applications Modeling Studio | Unit 2B | Better Grades","Practice derivative applications modeling studio with mixed problems, staged guidance, and source-linked solutions. Part of Calculus I Unit 2B: Applications of Derivatives.","2","2","0","0","6641","8d36c79f58d7822cdcd6151dfaec158b2c630e05db1596a29d1ca6c82b1920cb","1132","70e247f1d68f73d4cf19dbbd6f39fc21bc7544278ddc3d4c17680b8e9fb7613b"
"/subjects/math/calculus/derivative-applications/medication-concentration/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/medication-concentration/","index, follow","Medication Concentration, Peak Timing, and Model Limits | Unit 2B | Better Grades","Learn medication concentration, peak timing, and model limits with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2B: Applications of Derivatives.","2","2","2","0","12087","baa8a3c0e2bd4f644c1bb98e0c154250f00e33d8afa1029a6a18a36050d9656c","3578","4d0600d03c1f437f1001e124066d9d9f0caabe7be0f5324462939176d25a7e70"
"/subjects/math/calculus/derivative-applications/stopping-distance/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/stopping-distance/","index, follow","Reaction Time, Braking, and Vehicle Stopping Distance | Unit 2B | Better Grades","Learn reaction time, braking, and vehicle stopping distance with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2B: Applications of Derivatives.","2","2","2","0","11961","3e773096f193d7ca3a805203210f6b89dcab127c6f29e55d0475b79eede1d4fa","3583","308fe65f384853f5ceb77699bd1d1bcaa6b8063556b5222bef3b0adcf85e3453"
"/subjects/math/calculus/derivative-applications/radar-tracking/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/radar-tracking/","index, follow","Radar and Camera Tracking with Changing Angles | Unit 2B | Better Grades","Learn radar and camera tracking with changing angles with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2B: Applications of Derivatives.","2","2","0","0","9193","4726f6d85f63dc1218c5f44530b0bdbfd0c2f170b11547e7576ebe9bfc046c50","2452","36adafa862fdd07adebb9e1b43da638bf3baf5a14002f335df4299e4e1519b02"
"/subjects/math/calculus/derivative-applications/manufacturing-tolerance/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/manufacturing-tolerance/","index, follow","Manufacturing Tolerances and Error Propagation | Unit 2B | Better Grades","Learn manufacturing tolerances and error propagation with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2B: Applications of Derivatives.","2","2","2","0","10676","9249dc4d25f9ef812ac5597aa5fb8b02014cad925d461e5f999ae1175d30fea2","2937","33a40da1cfd83b48da634689d534f2d26c746451e7f93e6ee55a3d655c85fefb"
